2024-12-17 11:00:59 [main] INFO  org.springframework.test.context.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.piramal.sukrtya.SpringBootDemoApplicationTests]: SpringBootDemoApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2024-12-17 13:59:12 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-12-17 13:59:12 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 178 ms. Found 2 JPA repository interfaces.
2024-12-17 13:59:13 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8090 (http)
2024-12-17 13:59:13 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8090"]
2024-12-17 13:59:13 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-12-17 13:59:13 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.28]
2024-12-17 13:59:13 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-17 13:59:13 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3284 ms
2024-12-17 13:59:14 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-12-17 13:59:14 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
2024-12-17 13:59:14 [main] INFO  org.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-12-17 13:59:15 [main] INFO  org.springframework.orm.jpa.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-12-17 13:59:15 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-12-17 13:59:16 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@44e08a7a
2024-12-17 13:59:16 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-12-17 13:59:16 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-12-17 13:59:18 [main] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-12-17 13:59:19 [main] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-12-17 13:59:20 [main] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-12-17 13:59:20 [main] INFO  org.springframework.security.config.annotation.authentication.configuration.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name customUserDetailsService
2024-12-17 13:59:21 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8090"]
2024-12-17 13:59:21 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8090 (http) with context path '/'
2024-12-17 13:59:21 [main] INFO  com.piramal.sukrtya.SpringBootSukrtyaApplication - Started SpringBootSukrtyaApplication in 12.23 seconds (process running for 15.562)
2024-12-17 14:00:01 [http-nio-8090-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-17 14:00:01 [http-nio-8090-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-17 14:00:01 [http-nio-8090-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2024-12-17 14:00:01 [http-nio-8090-exec-1] INFO  com.piramal.sukrtya.security.JwtAuthenticationFilter - Processing request for URI: /api/postLogin, Authorization Header: null
2024-12-17 14:00:01 [http-nio-8090-exec-1] INFO  com.piramal.sukrtya.controller.LoginController - Login attempt for user: 9166958261
2024-12-17 14:00:02 [http-nio-8090-exec-1] INFO  com.piramal.sukrtya.security.JwtUtil - Generating token for user: 9166958261
2024-12-17 14:00:02 [http-nio-8090-exec-1] INFO  com.piramal.sukrtya.security.JwtUtil - Token successfully generated for user: 9166958261
2024-12-17 14:00:02 [http-nio-8090-exec-1] INFO  com.piramal.sukrtya.controller.LoginController - Login successful for user: 9166958261
2024-12-17 14:00:19 [http-nio-8090-exec-8] INFO  com.piramal.sukrtya.security.JwtAuthenticationFilter - Processing request for URI: /api/questions/getQuestionDetails, Authorization Header: Bearer eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoiQURNSU4iLCJzdWIiOiI5MTY2OTU4MjYxIiwiaWF0IjoxNzM0NDI0MjAyLCJleHAiOjE3MzQ0Mjc4MDJ9.BqFUhEyu3T0eFyM46C7Xu2IgbqNnbGA-PRrnPtF5Qz8
2024-12-17 14:00:19 [http-nio-8090-exec-8] INFO  com.piramal.sukrtya.security.JwtUtil - Extracting username from token
2024-12-17 14:00:19 [http-nio-8090-exec-8] INFO  com.piramal.sukrtya.security.JwtUtil - Username extracted from token: 9166958261
2024-12-17 14:00:19 [http-nio-8090-exec-8] INFO  com.piramal.sukrtya.security.JwtAuthenticationFilter - Extracted Username from JWT: 9166958261
2024-12-17 14:00:19 [http-nio-8090-exec-8] INFO  com.piramal.sukrtya.security.JwtUtil - Validating token for user: 9166958261
2024-12-17 14:00:19 [http-nio-8090-exec-8] INFO  com.piramal.sukrtya.security.JwtUtil - Extracting username from token
2024-12-17 14:00:19 [http-nio-8090-exec-8] INFO  com.piramal.sukrtya.security.JwtUtil - Username extracted from token: 9166958261
2024-12-17 14:00:19 [http-nio-8090-exec-8] INFO  com.piramal.sukrtya.security.JwtUtil - Extracting expiration date from token
2024-12-17 14:00:19 [http-nio-8090-exec-8] INFO  com.piramal.sukrtya.security.JwtUtil - Expiration date extracted from token: 2024-12-17T15:00:02.000+0530
2024-12-17 14:00:19 [http-nio-8090-exec-8] INFO  com.piramal.sukrtya.security.JwtUtil - Token validation result for user 9166958261: true
2024-12-17 14:00:19 [http-nio-8090-exec-8] INFO  com.piramal.sukrtya.security.JwtAuthenticationFilter - JWT Token validated, authentication set for user: 9166958261
2024-12-17 14:00:19 [http-nio-8090-exec-8] INFO  com.piramal.sukrtya.controller.QuestionController - Received request to get question details with parameters: formId=1, RegLId=1, transActionId=66887316341124
2024-12-17 14:00:22 [http-nio-8090-exec-8] INFO  com.piramal.sukrtya.services.QuestionService - Constructed image path: D:\DIGITCore\sukrtya\SukrtyaImages/SurveyPhoto/566887316341124.jpg
2024-12-17 14:00:22 [http-nio-8090-exec-8] INFO  com.piramal.sukrtya.services.QuestionService - image : null
2024-12-17 14:00:34 [http-nio-8090-exec-8] INFO  com.piramal.sukrtya.controller.QuestionController - Successfully retrieved question details for formId=1, RegLId=1, transActionId=66887316341124
2024-12-17 15:38:07 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-12-17 15:38:07 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-12-17 15:38:07 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-12-17 15:38:26 [main] INFO  com.piramal.sukrtya.SpringBootSukrtyaApplication - Starting SpringBootSukrtyaApplication using Java 23.0.1 with PID 11100 (D:\DIGITCore\sukrtya\target\classes started by Sourabh Tanti in D:\DIGITCore\sukrtya)
2024-12-17 15:38:26 [main] INFO  com.piramal.sukrtya.SpringBootSukrtyaApplication - No active profile set, falling back to 1 default profile: "default"
2024-12-17 15:38:29 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-12-17 15:38:29 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 115 ms. Found 2 JPA repository interfaces.
2024-12-17 15:38:31 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8090 (http)
2024-12-17 15:38:31 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8090"]
2024-12-17 15:38:31 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-12-17 15:38:31 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.28]
2024-12-17 15:38:31 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-17 15:38:31 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 4269 ms
2024-12-17 15:38:32 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-12-17 15:38:32 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
2024-12-17 15:38:32 [main] INFO  org.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-12-17 15:38:32 [main] INFO  org.springframework.orm.jpa.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-12-17 15:38:33 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-12-17 15:38:34 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@1e27bb89
2024-12-17 15:38:34 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-12-17 15:38:34 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-12-17 15:38:35 [main] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-12-17 15:38:36 [main] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-12-17 15:38:37 [main] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-12-17 15:38:37 [main] INFO  org.springframework.security.config.annotation.authentication.configuration.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name customUserDetailsService
2024-12-17 15:38:37 [main] INFO  org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2024-12-17 15:38:39 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8090"]
2024-12-17 15:38:39 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8090 (http) with context path '/'
2024-12-17 15:38:39 [main] INFO  com.piramal.sukrtya.SpringBootSukrtyaApplication - Started SpringBootSukrtyaApplication in 12.964 seconds (process running for 15.487)
2024-12-17 15:38:39 [RMI TCP Connection(1)-172.20.10.9] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-17 15:38:39 [RMI TCP Connection(1)-172.20.10.9] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-17 15:38:39 [RMI TCP Connection(1)-172.20.10.9] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2024-12-17 15:39:12 [http-nio-8090-exec-1] INFO  com.piramal.sukrtya.security.JwtAuthenticationFilter - Processing request for URI: /api/Login, Authorization Header: null
2024-12-17 15:43:17 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-12-17 15:43:17 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-12-17 15:43:17 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-12-17 15:43:34 [main] INFO  com.piramal.sukrtya.SpringBootSukrtyaApplication - Starting SpringBootSukrtyaApplication using Java 23.0.1 with PID 6544 (D:\DIGITCore\sukrtya\target\classes started by Sourabh Tanti in D:\DIGITCore\sukrtya)
2024-12-17 15:43:34 [main] INFO  com.piramal.sukrtya.SpringBootSukrtyaApplication - No active profile set, falling back to 1 default profile: "default"
2024-12-17 15:43:35 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-12-17 15:43:35 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 76 ms. Found 2 JPA repository interfaces.
2024-12-17 15:43:36 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8090 (http)
2024-12-17 15:43:36 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8090"]
2024-12-17 15:43:36 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-12-17 15:43:36 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.28]
2024-12-17 15:43:36 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-17 15:43:36 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2576 ms
2024-12-17 15:43:37 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-12-17 15:43:37 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
2024-12-17 15:43:37 [main] INFO  org.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-12-17 15:43:37 [main] INFO  org.springframework.orm.jpa.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-12-17 15:43:38 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-12-17 15:43:39 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@20e3b165
2024-12-17 15:43:39 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-12-17 15:43:39 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-12-17 15:43:40 [main] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-12-17 15:43:41 [main] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-12-17 15:43:41 [main] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-12-17 15:43:41 [main] INFO  org.springframework.security.config.annotation.authentication.configuration.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name customUserDetailsService
2024-12-17 15:43:42 [main] INFO  org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2024-12-17 15:43:43 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8090"]
2024-12-17 15:43:43 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8090 (http) with context path '/'
2024-12-17 15:43:43 [main] INFO  com.piramal.sukrtya.SpringBootSukrtyaApplication - Started SpringBootSukrtyaApplication in 9.666 seconds (process running for 11.515)
2024-12-17 15:43:43 [RMI TCP Connection(2)-172.20.10.9] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-17 15:43:43 [RMI TCP Connection(2)-172.20.10.9] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-17 15:43:43 [RMI TCP Connection(2)-172.20.10.9] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2024-12-17 15:51:36 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-12-17 15:51:36 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-12-17 15:51:36 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-12-17 15:51:48 [main] INFO  com.piramal.sukrtya.SpringBootSukrtyaApplication - Starting SpringBootSukrtyaApplication using Java 23.0.1 with PID 13760 (D:\DIGITCore\sukrtya\target\classes started by Sourabh Tanti in D:\DIGITCore\sukrtya)
2024-12-17 15:51:48 [main] INFO  com.piramal.sukrtya.SpringBootSukrtyaApplication - No active profile set, falling back to 1 default profile: "default"
2024-12-17 15:51:50 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-12-17 15:51:50 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 99 ms. Found 2 JPA repository interfaces.
2024-12-17 15:51:52 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8090 (http)
2024-12-17 15:51:52 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8090"]
2024-12-17 15:51:52 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-12-17 15:51:52 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.28]
2024-12-17 15:51:52 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-17 15:51:52 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3837 ms
2024-12-17 15:51:53 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-12-17 15:51:53 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
2024-12-17 15:51:53 [main] INFO  org.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-12-17 15:51:54 [main] INFO  org.springframework.orm.jpa.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-12-17 15:51:54 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-12-17 15:51:55 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@43094e0c
2024-12-17 15:51:55 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-12-17 15:51:55 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-12-17 15:51:57 [main] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-12-17 15:51:57 [main] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-12-17 15:51:58 [main] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-12-17 15:51:58 [main] INFO  org.springframework.security.config.annotation.authentication.configuration.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name customUserDetailsService
2024-12-17 15:51:59 [main] INFO  org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2024-12-17 15:52:00 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8090"]
2024-12-17 15:52:00 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8090 (http) with context path '/'
2024-12-17 15:52:00 [main] INFO  com.piramal.sukrtya.SpringBootSukrtyaApplication - Started SpringBootSukrtyaApplication in 12.852 seconds (process running for 14.95)
2024-12-17 15:52:08 [http-nio-8090-exec-3] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-17 15:52:08 [http-nio-8090-exec-3] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-17 15:52:08 [http-nio-8090-exec-3] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2024-12-17 15:52:08 [http-nio-8090-exec-3] INFO  com.piramal.sukrtya.security.JwtAuthenticationFilter - Processing request for URI: /api/Login, Authorization Header: null
2024-12-17 15:52:08 [http-nio-8090-exec-3] WARN  org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver - Failure in @ExceptionHandler com.piramal.sukrtya.exceptions.handler.GlobalExceptionHandler#handleGlobalException(Exception, HttpServletRequest)
java.lang.IllegalStateException: Could not resolve parameter [1] in public org.springframework.http.ResponseEntity<com.piramal.sukrtya.exceptions.handler.ApiResponse<java.lang.Object>> com.piramal.sukrtya.exceptions.handler.GlobalExceptionHandler.handleGlobalException(java.lang.Exception,javax.servlet.http.HttpServletRequest): No suitable resolver
	at org.springframework.web.method.support.InvocableHandlerMethod.getMethodArgumentValues(InvocableHandlerMethod.java:221) ~[spring-web-6.1.12.jar:6.1.12]
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:178) ~[spring-web-6.1.12.jar:6.1.12]
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:118) ~[spring-webmvc-6.1.12.jar:6.1.12]
